Date,Temp_location_code,Temp_c
01/08/2017,6247,33.4
02/08/2017,6247,33.2
03/08/2017,6247,31.4
04/08/2017,6247,31.5
05/08/2017,6247,31.9
06/08/2017,6247,33
07/08/2017,6247,-
08/08/2017,6247,-
09/08/2017,6247,-
10/08/2017,6247,-
11/08/2017,6247,-
12/08/2017,6247,-
13/08/2017,6247,-
14/08/2017,6247,-
15/08/2017,6247,-
16/08/2017,6247,-
17/08/2017,6247,-
18/08/2017,6247,-
19/08/2017,6247,-
20/08/2017,6247,-
21/08/2017,6247,-
22/08/2017,6247,-
23/08/2017,6247,-
24/08/2017,6247,-
25/08/2017,6247,-
26/08/2017,6247,-
27/08/2017,6247,-
28/08/2017,6247,-
29/08/2017,6247,-
30/08/2017,6247,-
31/08/2017,6247,-
01/09/2017,6247,-
02/09/2017,6247,-
03/09/2017,6247,-
04/09/2017,6247,31.7
05/09/2017,6247,31.8
06/09/2017,6247,30.7
07/09/2017,6247,30.3
08/09/2017,6247,34.1
09/09/2017,6247,33.6
10/09/2017,6247,-
11/09/2017,6247,-
12/09/2017,6247,-
13/09/2017,6247,34
14/09/2017,6247,31.4
15/09/2017,6247,30.6
16/09/2017,6247,29.4
17/09/2017,6247,30.5
18/09/2017,6247,31.4
19/09/2017,6247,31
20/09/2017,6247,28.9
21/09/2017,6247,30.7
22/09/2017,6247,29.4
23/09/2017,6247,27.9
24/09/2017,6247,27.2
25/09/2017,6247,29.3
26/09/2017,6247,27.8
27/09/2017,6247,27.9
28/09/2017,6247,28
29/09/2017,6247,27.9
30/09/2017,6247,27.5
01/10/2017,6247,29.7
02/10/2017,6247,36
03/10/2017,6247,28.1
04/10/2017,6247,28.6
05/10/2017,6247,26.8
06/10/2017,6247,27.4
07/10/2017,6247,29.2
08/10/2017,6247,28.7
09/10/2017,6247,24
10/10/2017,6247,24.9
11/10/2017,6247,26.4
12/10/2017,6247,25.9
13/10/2017,6247,25.7
14/10/2017,6247,25.7
15/10/2017,6247,25.6
16/10/2017,6247,24.9
17/10/2017,6247,28.3
18/10/2017,6247,32.5
19/10/2017,6247,33.1
20/10/2017,6247,28.4
21/10/2017,6247,25.7
22/10/2017,6247,25.3
23/10/2017,6247,26.2
24/10/2017,6247,26.7
25/10/2017,6247,27.2
26/10/2017,6247,31.2
27/10/2017,6247,30.2
28/10/2017,6247,23.6
29/10/2017,6247,25.7
30/10/2017,6247,22.1
31/10/2017,6247,23.8
01/11/2017,6247,23.8
02/11/2017,6247,22
03/11/2017,6247,23.1
04/11/2017,6247,23.5
05/11/2017,6247,23.4
06/11/2017,6247,23.5
07/11/2017,6247,24.6
08/11/2017,6247,24.5
09/11/2017,6247,23
10/11/2017,6247,22.5
11/11/2017,6247,23.7
12/11/2017,6247,27.5
13/11/2017,6247,29.6
14/11/2017,6247,25.8
15/11/2017,6247,26.5
16/11/2017,6247,28.1
17/11/2017,6247,30.3
18/11/2017,6247,28.2
19/11/2017,6247,23.7
20/11/2017,6247,22.1
21/11/2017,6247,16.5
22/11/2017,6247,17.4
23/11/2017,6247,16.7
24/11/2017,6247,17.9
25/11/2017,6247,20.8
26/11/2017,6247,22.3
27/11/2017,6247,20.7
28/11/2017,6247,21.1
29/11/2017,6247,20.8
30/11/2017,6247,20.4
01/12/2017,6247,22.9
02/12/2017,6247,24.4
03/12/2017,6247,26.8
04/12/2017,6247,29.1
05/12/2017,6247,21.1
06/12/2017,6247,16.8
07/12/2017,6247,14.6
08/12/2017,6247,16.8
09/12/2017,6247,19.7
10/12/2017,6247,19.9
11/12/2017,6247,24.3
12/12/2017,6247,26.3
13/12/2017,6247,22.1
14/12/2017,6247,19.5
15/12/2017,6247,19.3
16/12/2017,6247,21.3
17/12/2017,6247,24.9
18/12/2017,6247,25.5
19/12/2017,6247,23.6
20/12/2017,6247,23.6
21/12/2017,6247,25.9
22/12/2017,6247,27.5
23/12/2017,6247,21.8
24/12/2017,6247,16.4
25/12/2017,6247,15.3
26/12/2017,6247,19.8
27/12/2017,6247,19.2
28/12/2017,6247,19
29/12/2017,6247,18.2
30/12/2017,6247,17.7
31/12/2017,6247,16.4
01/01/2018,6247,12.4
02/01/2018,6247,13.7
03/01/2018,6247,17.3
04/01/2018,6247,14.1
05/01/2018,6247,12.4
06/01/2018,6247,16.5
07/01/2018,6247,18.5
08/01/2018,6247,19.8
09/01/2018,6247,16.6
10/01/2018,6247,17.2
11/01/2018,6247,22.7
12/01/2018,6247,17.8
13/01/2018,6247,21.2
14/01/2018,6247,15.9
15/01/2018,6247,16.1
16/01/2018,6247,16.8
17/01/2018,6247,-
18/01/2018,6247,16.1
19/01/2018,6247,15.3
20/01/2018,6247,15.9
21/01/2018,6247,19.5
22/01/2018,6247,17.5
23/01/2018,6247,14.4
24/01/2018,6247,13.1
25/01/2018,6247,11.9
26/01/2018,6247,9.2
27/01/2018,6247,13.2
28/01/2018,6247,14.7
29/01/2018,6247,15.5
30/01/2018,6247,16.5
31/01/2018,6247,16.5
01/02/2018,6247,20.3
02/02/2018,6247,21.5
03/02/2018,6247,21.7
04/02/2018,6247,25.4
05/02/2018,6247,24.1
06/02/2018,6247,22.8
07/02/2018,6247,25
08/02/2018,6247,26.7
09/02/2018,6247,25.1
10/02/2018,6247,27.6
11/02/2018,6247,24.4
12/02/2018,6247,19.4
13/02/2018,6247,14.6
14/02/2018,6247,17.4
15/02/2018,6247,18.5
16/02/2018,6247,18.8
17/02/2018,6247,13.5
18/02/2018,6247,16.6
19/02/2018,6247,16.9
20/02/2018,6247,20.3
21/02/2018,6247,20
22/02/2018,6247,19.9
23/02/2018,6247,19.5
24/02/2018,6247,18.7
25/02/2018,6247,21.3
26/02/2018,6247,-
27/02/2018,6247,18
28/02/2018,6247,-
01/03/2018,6247,21.3
02/03/2018,6247,21.8
03/03/2018,6247,25.3
04/03/2018,6247,-
05/03/2018,6247,-
06/03/2018,6247,-
07/03/2018,6247,-
08/03/2018,6247,-
09/03/2018,6247,-
10/03/2018,6247,-
11/03/2018,6247,-
12/03/2018,6247,20.6
13/03/2018,6247,20.8
14/03/2018,6247,23.2
15/03/2018,6247,19.7
16/03/2018,6247,18.8
17/03/2018,6247,20.7
18/03/2018,6247,29
19/03/2018,6247,33.1
20/03/2018,6247,25.3
21/03/2018,6247,26.7
22/03/2018,6247,32.5
23/03/2018,6247,34.4
24/03/2018,6247,29.9
25/03/2018,6247,21.9
26/03/2018,6247,31.1
27/03/2018,6247,27.5
28/03/2018,6247,30.4
29/03/2018,6247,28.6
30/03/2018,6247,16.8
31/03/2018,6247,21.6
01/04/2018,6247,26.3
02/04/2018,6247,24.6
03/04/2018,6247,20.4
04/04/2018,6247,27.5
05/04/2018,6247,28.4
06/04/2018,6247,27
07/04/2018,6247,26.3
08/04/2018,6247,21.8
09/04/2018,6247,20.3
10/04/2018,6247,17.1
11/04/2018,6247,19.7
12/04/2018,6247,23.5
13/04/2018,6247,26.8
14/04/2018,6247,25.5
15/04/2018,6247,25.9
16/04/2018,6247,26.7
17/04/2018,6247,31.3
18/04/2018,6247,32.9
19/04/2018,6247,26.1
20/04/2018,6247,24.1
21/04/2018,6247,22.3
22/04/2018,6247,21.4
23/04/2018,6247,22.4
24/04/2018,6247,29.7
25/04/2018,6247,20.5
26/04/2018,6247,21.2
27/04/2018,6247,22.4
28/04/2018,6247,24.5
29/04/2018,6247,28
30/04/2018,6247,32.3
01/05/2018,6247,32.5
02/05/2018,6247,33.7
03/05/2018,6247,35.4
04/05/2018,6247,34.9
05/05/2018,6247,30.7
06/05/2018,6247,29.8
07/05/2018,6247,30.5
08/05/2018,6247,22.3
09/05/2018,6247,23.4
10/05/2018,6247,33.9
11/05/2018,6247,26.9
12/05/2018,6247,22.4
13/05/2018,6247,23.2
14/05/2018,6247,24.3
15/05/2018,6247,25.3
16/05/2018,6247,30.2
17/05/2018,6247,37
18/05/2018,6247,39.2
19/05/2018,6247,38.4
20/05/2018,6247,33
21/05/2018,6247,33.8
22/05/2018,6247,38.4
23/05/2018,6247,32.4
24/05/2018,6247,29.7
25/05/2018,6247,33.5
26/05/2018,6247,30.7
27/05/2018,6247,28.4
28/05/2018,6247,29.7
29/05/2018,6247,26.8
30/05/2018,6247,26.5
31/05/2018,6247,26.6
01/06/2018,6247,26.9
02/06/2018,6247,26.5
03/06/2018,6247,27.3
04/06/2018,6247,27.1
05/06/2018,6247,29.3
06/06/2018,6247,30.8
07/06/2018,6247,32
08/06/2018,6247,31.9
09/06/2018,6247,31
10/06/2018,6247,33.1
11/06/2018,6247,29
12/06/2018,6247,26.7
13/06/2018,6247,27.2
14/06/2018,6247,31
15/06/2018,6247,31.6
16/06/2018,6247,40.8
17/06/2018,6247,30.3
18/06/2018,6247,28.2
19/06/2018,6247,30.8
20/06/2018,6247,29
21/06/2018,6247,29.1
22/06/2018,6247,31.7
23/06/2018,6247,30.3
24/06/2018,6247,30.1
25/06/2018,6247,30
26/06/2018,6247,31.2
27/06/2018,6247,34.4
28/06/2018,6247,31.1
29/06/2018,6247,28.5
30/06/2018,6247,28.4
01/07/2018,6247,29.6
02/07/2018,6247,30.2
03/07/2018,6247,30.1
04/07/2018,6247,31.1
05/07/2018,6247,32.1
06/07/2018,6247,32.5
07/07/2018,6247,32.7
08/07/2018,6247,34.2
09/07/2018,6247,33.5
10/07/2018,6247,31.4
11/07/2018,6247,30.6
12/07/2018,6247,29.7
13/07/2018,6247,30.1
14/07/2018,6247,30.7
15/07/2018,6247,31.8
16/07/2018,6247,33.5
17/07/2018,6247,32.4
18/07/2018,6247,32.3
19/07/2018,6247,32.7
20/07/2018,6247,30.5
21/07/2018,6247,30
22/07/2018,6247,31.2
23/07/2018,6247,32.1
24/07/2018,6247,35
25/07/2018,6247,38.5
26/07/2018,6247,31.6
27/07/2018,6247,31
28/07/2018,6247,30
29/07/2018,6247,30
30/07/2018,6247,30.6
31/07/2018,6247,30.5
01/08/2018,6247,30.5
02/08/2018,6247,30.6
03/08/2018,6247,31.2
04/08/2018,6247,32.8
05/08/2018,6247,31.4
06/08/2018,6247,31.1
07/08/2018,6247,30.6
08/08/2018,6247,30.7
09/08/2018,6247,32
10/08/2018,6247,33.2
11/08/2018,6247,33.2
12/08/2018,6247,32.3
13/08/2018,6247,31.2
14/08/2018,6247,30
15/08/2018,6247,31.1
16/08/2018,6247,32.5
17/08/2018,6247,31.2
18/08/2018,6247,30.4
19/08/2018,6247,30.8
20/08/2018,6247,31.8
21/08/2018,6247,31.7
22/08/2018,6247,30.9
23/08/2018,6247,31.1
24/08/2018,6247,32.8
25/08/2018,6247,30.9
26/08/2018,6247,30.5
27/08/2018,6247,30.8
28/08/2018,6247,31.3
29/08/2018,6247,32.4
30/08/2018,6247,31
31/08/2018,6247,31.8
01/09/2018,6247,32.7
02/09/2018,6247,32.2
03/09/2018,6247,32.3
04/09/2018,6247,34.1
05/09/2018,6247,33.5
06/09/2018,6247,30.8
07/09/2018,6247,29.9
08/09/2018,6247,29
09/09/2018,6247,28.9
10/09/2018,6247,30.1
11/09/2018,6247,31.7
12/09/2018,6247,32.3
13/09/2018,6247,31
14/09/2018,6247,28.8
15/09/2018,6247,29.2
16/09/2018,6247,29.2
17/09/2018,6247,30.2
18/09/2018,6247,30.8
19/09/2018,6247,31.2
20/09/2018,6247,30.5
21/09/2018,6247,31
22/09/2018,6247,30.3
23/09/2018,6247,30.1
24/09/2018,6247,31.4
25/09/2018,6247,30.8
26/09/2018,6247,30.3
27/09/2018,6247,30.5
28/09/2018,6247,33.4
29/09/2018,6247,34.4
30/09/2018,6247,35.1
01/10/2018,6247,31.4
02/10/2018,6247,31.4
03/10/2018,6247,32.1
04/10/2018,6247,28.9
05/10/2018,6247,28.4
06/10/2018,6247,28.9
07/10/2018,6247,28.1
08/10/2018,6247,28.3
09/10/2018,6247,28.4
10/10/2018,6247,27.5
11/10/2018,6247,27.1
12/10/2018,6247,26.6
13/10/2018,6247,28
14/10/2018,6247,27.3
15/10/2018,6247,26.1
16/10/2018,6247,27.5
17/10/2018,6247,26.5
18/10/2018,6247,27.7
19/10/2018,6247,27.3
20/10/2018,6247,27.2
21/10/2018,6247,27.1
22/10/2018,6247,34.3
23/10/2018,6247,33.7
24/10/2018,6247,31.7
25/10/2018,6247,28.5
26/10/2018,6247,21
27/10/2018,6247,23.8
28/10/2018,6247,24.1
29/10/2018,6247,26.1
30/10/2018,6247,27.8
31/10/2018,6247,28.1
01/11/2018,6247,28.2
02/11/2018,6247,27.9
03/11/2018,6247,26.8
04/11/2018,6247,25.4
05/11/2018,6247,22.3
06/11/2018,6247,21.2
07/11/2018,6247,23.7
08/11/2018,6247,26
09/11/2018,6247,25.1
10/11/2018,6247,24
11/11/2018,6247,22.1
12/11/2018,6247,22.6
13/11/2018,6247,23.9
14/11/2018,6247,21.7
15/11/2018,6247,19.3
16/11/2018,6247,16.5
17/11/2018,6247,23.7
18/11/2018,6247,26.7
19/11/2018,6247,25.4
20/11/2018,6247,24.4
21/11/2018,6247,22.2
22/11/2018,6247,22.2
23/11/2018,6247,18.6
24/11/2018,6247,18.3
25/11/2018,6247,20.1
26/11/2018,6247,21
27/11/2018,6247,24.4
28/11/2018,6247,26.3
29/11/2018,6247,22.3
30/11/2018,6247,23.2
01/12/2018,6247,17.9
02/12/2018,6247,21.5
03/12/2018,6247,22.9
04/12/2018,6247,18.9
05/12/2018,6247,18.6
06/12/2018,6247,15.5
07/12/2018,6247,13.2
08/12/2018,6247,13.2
09/12/2018,6247,17.8
10/12/2018,6247,17.8
11/12/2018,6247,18.4
12/12/2018,6247,18.4
13/12/2018,6247,16.9
14/12/2018,6247,20.7
15/12/2018,6247,20.9
16/12/2018,6247,21.3
17/12/2018,6247,17.3
18/12/2018,6247,17.9
19/12/2018,6247,17.2
20/12/2018,6247,13.7
21/12/2018,6247,17.1
22/12/2018,6247,18.4
23/12/2018,6247,19.1
24/12/2018,6247,17.6
25/12/2018,6247,20.7
26/12/2018,6247,16.7
27/12/2018,6247,14.5
28/12/2018,6247,14.1
29/12/2018,6247,11.3
30/12/2018,6247,13.9
31/12/2018,6247,13.8
01/01/2019,6247,18.7
02/01/2019,6247,15.9
03/01/2019,6247,14.4
04/01/2019,6247,17.5
05/01/2019,6247,15.7
06/01/2019,6247,12.1
07/01/2019,6247,12.4
08/01/2019,6247,13.2
09/01/2019,6247,10.2
10/01/2019,6247,15.7
11/01/2019,6247,18.4
12/01/2019,6247,19
13/01/2019,6247,14.1
14/01/2019,6247,11.5
15/01/2019,6247,15.2
16/01/2019,6247,13.1
17/01/2019,6247,13.8
18/01/2019,6247,14.6
19/01/2019,6247,16
20/01/2019,6247,16.4
21/01/2019,6247,19.5
22/01/2019,6247,17.7
23/01/2019,6247,19.3
24/01/2019,6247,23.4
25/01/2019,6247,20.3
26/01/2019,6247,22.9
27/01/2019,6247,18.8
28/01/2019,6247,13.3
29/01/2019,6247,17.8
30/01/2019,6247,19
31/01/2019,6247,17
01/02/2019,6247,17
02/02/2019,6247,17.2
03/02/2019,6247,22.4
04/02/2019,6247,22.2
05/02/2019,6247,21.7
06/02/2019,6247,20.9
07/02/2019,6247,18.2
08/02/2019,6247,16.7
09/02/2019,6247,14.9
10/02/2019,6247,14.5
11/02/2019,6247,15.5
12/02/2019,6247,18.5
13/02/2019,6247,21.8
14/02/2019,6247,16.3
15/02/2019,6247,13.7
16/02/2019,6247,13.4
17/02/2019,6247,15.7
18/02/2019,6247,13.2
19/02/2019,6247,14.9
20/02/2019,6247,17.3
21/02/2019,6247,15.4
22/02/2019,6247,16
23/02/2019,6247,17.3
24/02/2019,6247,19.8
25/02/2019,6247,26.1
26/02/2019,6247,21.2
27/02/2019,6247,14.3
28/02/2019,6247,11.6
01/03/2019,6247,14
02/03/2019,6247,11.5
03/03/2019,6247,16
04/03/2019,6247,15.5
05/03/2019,6247,17.6
06/03/2019,6247,17.4
07/03/2019,6247,15.5
08/03/2019,6247,17.6
09/03/2019,6247,20.7
10/03/2019,6247,17.6
11/03/2019,6247,19.1
12/03/2019,6247,22.4
13/03/2019,6247,23.5
14/03/2019,6247,13
15/03/2019,6247,18
16/03/2019,6247,13.3
17/03/2019,6247,16
18/03/2019,6247,19.9
19/03/2019,6247,22.8
20/03/2019,6247,23
21/03/2019,6247,21
22/03/2019,6247,20.7
23/03/2019,6247,22.4
24/03/2019,6247,18.3
25/03/2019,6247,12.4
26/03/2019,6247,16.2
27/03/2019,6247,17.1
28/03/2019,6247,20.8
29/03/2019,6247,20.5
30/03/2019,6247,18.8
31/03/2019,6247,12.3
01/04/2019,6247,14.4
02/04/2019,6247,18.3
03/04/2019,6247,20.7
04/04/2019,6247,21.8
05/04/2019,6247,18.3
06/04/2019,6247,24.6
07/04/2019,6247,25.9
08/04/2019,6247,25.2
09/04/2019,6247,26.6
10/04/2019,6247,19
11/04/2019,6247,19.7
12/04/2019,6247,25.8
13/04/2019,6247,31.1
14/04/2019,6247,25.3
15/04/2019,6247,19.7
16/04/2019,6247,19.5
17/04/2019,6247,18.3
18/04/2019,6247,18.6
19/04/2019,6247,17.9
20/04/2019,6247,17.7
21/04/2019,6247,14.4
22/04/2019,6247,16.2
23/04/2019,6247,19.7
24/04/2019,6247,26.5
25/04/2019,6247,28.3
26/04/2019,6247,29
27/04/2019,6247,28.6
28/04/2019,6247,27.2
29/04/2019,6247,33
30/04/2019,6247,28.5
01/05/2019,6247,33.8
02/05/2019,6247,32.3
03/05/2019,6247,23.4
04/05/2019,6247,23.2
05/05/2019,6247,34.4
06/05/2019,6247,37
07/05/2019,6247,21.3
08/05/2019,6247,21.2
09/05/2019,6247,20.2
10/05/2019,6247,21.4
11/05/2019,6247,26.5
12/05/2019,6247,30
13/05/2019,6247,32.5
14/05/2019,6247,34.5
15/05/2019,6247,31.5
16/05/2019,6247,34.6
17/05/2019,6247,33.4
18/05/2019,6247,27.5
19/05/2019,6247,26.3
20/05/2019,6247,28.5
21/05/2019,6247,31.5
22/05/2019,6247,36.2
23/05/2019,6247,42.2
24/05/2019,6247,41
25/05/2019,6247,27.8
26/05/2019,6247,28.1
27/05/2019,6247,28.2
28/05/2019,6247,28.8
29/05/2019,6247,33.2
30/05/2019,6247,37.3
31/05/2019,6247,34.2
01/06/2019,6247,31.1
02/06/2019,6247,32.4
03/06/2019,6247,32.4
04/06/2019,6247,32.3
05/06/2019,6247,35.2
06/06/2019,6247,32.6
07/06/2019,6247,31.4
08/06/2019,6247,26.4
09/06/2019,6247,28.7
10/06/2019,6247,32.5
11/06/2019,6247,-
12/06/2019,6247,28.7
13/06/2019,6247,27.5
14/06/2019,6247,27.5
15/06/2019,6247,29
16/06/2019,6247,30.8
17/06/2019,6247,28.7
18/06/2019,6247,28.7
19/06/2019,6247,29.8
20/06/2019,6247,30
21/06/2019,6247,29.4
22/06/2019,6247,29.3
23/06/2019,6247,29.8
24/06/2019,6247,31.5
25/06/2019,6247,33.2
26/06/2019,6247,33.4
27/06/2019,6247,32.7
28/06/2019,6247,30.4
29/06/2019,6247,29.9
30/06/2019,6247,31
01/07/2019,6247,31.1
02/07/2019,6247,30.4
03/07/2019,6247,30.4
04/07/2019,6247,30.6
05/07/2019,6247,29.8
06/07/2019,6247,31.7
07/07/2019,6247,31.5
08/07/2019,6247,31.2
09/07/2019,6247,32.1
10/07/2019,6247,32.1
11/07/2019,6247,33.5
12/07/2019,6247,33.6
13/07/2019,6247,29.3
14/07/2019,6247,30.2
15/07/2019,6247,30.3
16/07/2019,6247,31.3
17/07/2019,6247,39.1
18/07/2019,6247,30.4
19/07/2019,6247,29.9
20/07/2019,6247,29.7
21/07/2019,6247,29.5
22/07/2019,6247,31.3
23/07/2019,6247,34.2
24/07/2019,6247,32.3
25/07/2019,6247,32.9
26/07/2019,6247,31.2
27/07/2019,6247,31
28/07/2019,6247,30.9
29/07/2019,6247,31.8
30/07/2019,6247,33.8
31/07/2019,6247,33.2
01/08/2019,6247,31.8
02/08/2019,6247,30.4
03/08/2019,6247,30.8
04/08/2019,6247,32.5
05/08/2019,6247,32.5
06/08/2019,6247,30.9
07/08/2019,6247,29.8
08/08/2019,6247,30.9
09/08/2019,6247,31
10/08/2019,6247,30.3
11/08/2019,6247,31.6
12/08/2019,6247,32.7
13/08/2019,6247,33.6
14/08/2019,6247,32.4
15/08/2019,6247,32.2
16/08/2019,6247,36.2
17/08/2019,6247,30.9
18/08/2019,6247,31
19/08/2019,6247,31.5
20/08/2019,6247,30.3
21/08/2019,6247,31.2
22/08/2019,6247,32.8
23/08/2019,6247,32.8
24/08/2019,6247,32.5
25/08/2019,6247,32.4
26/08/2019,6247,32.7
27/08/2019,6247,32.3
28/08/2019,6247,31.6
29/08/2019,6247,31.3
30/08/2019,6247,32
31/08/2019,6247,32.4
01/09/2019,6247,32.9
02/09/2019,6247,32.3
03/09/2019,6247,31
04/09/2019,6247,30.3
05/09/2019,6247,30.7
06/09/2019,6247,30.4
07/09/2019,6247,29.4
08/09/2019,6247,30
09/09/2019,6247,30.2
10/09/2019,6247,31
11/09/2019,6247,30.5
12/09/2019,6247,29.7
13/09/2019,6247,31.2
14/09/2019,6247,29.6
15/09/2019,6247,28.4
16/09/2019,6247,29.8
17/09/2019,6247,31.3
18/09/2019,6247,32.9
19/09/2019,6247,32.6
20/09/2019,6247,30.9
21/09/2019,6247,28.8
22/09/2019,6247,30.3
23/09/2019,6247,29.8
24/09/2019,6247,29.9
25/09/2019,6247,29.6
26/09/2019,6247,31.3
27/09/2019,6247,32.8
28/09/2019,6247,28.9
29/09/2019,6247,29.6
30/09/2019,6247,30.7
01/10/2019,6247,29.8
02/10/2019,6247,29.4
03/10/2019,6247,28.6
04/10/2019,6247,30.1
05/10/2019,6247,30.3
06/10/2019,6247,28.9
07/10/2019,6247,30.4
08/10/2019,6247,30.6
09/10/2019,6247,30.6
10/10/2019,6247,29.9
11/10/2019,6247,29.6
12/10/2019,6247,28.3
13/10/2019,6247,33.2
14/10/2019,6247,36.9
15/10/2019,6247,37.7
16/10/2019,6247,30
17/10/2019,6247,29.2
18/10/2019,6247,28.1
19/10/2019,6247,27.3
20/10/2019,6247,27.1
21/10/2019,6247,27.7
22/10/2019,6247,30.4
23/10/2019,6247,27.7
24/10/2019,6247,26.6
25/10/2019,6247,28
26/10/2019,6247,24.9
27/10/2019,6247,27.3
28/10/2019,6247,25.1
29/10/2019,6247,22.9
30/10/2019,6247,25.4
31/10/2019,6247,27.1
01/11/2019,6247,25.2
02/11/2019,6247,24.5
03/11/2019,6247,27.3
04/11/2019,6247,29.6
05/11/2019,6247,31.4
06/11/2019,6247,28.8
07/11/2019,6247,29.1
08/11/2019,6247,30.5
09/11/2019,6247,29.5
10/11/2019,6247,30.7
11/11/2019,6247,29.8
12/11/2019,6247,29.2
13/11/2019,6247,29.8
14/11/2019,6247,32.2
15/11/2019,6247,25.3
16/11/2019,6247,24.2
17/11/2019,6247,23.4
18/11/2019,6247,20.9
19/11/2019,6247,21.8
20/11/2019,6247,21.9
21/11/2019,6247,23.9
22/11/2019,6247,23.1
23/11/2019,6247,21.3
24/11/2019,6247,21.2
25/11/2019,6247,25.9
26/11/2019,6247,27.7
27/11/2019,6247,21.9
28/11/2019,6247,21.9
29/11/2019,6247,23.1
30/11/2019,6247,23.5
01/12/2019,6247,21.4
02/12/2019,6247,19.9
03/12/2019,6247,18.7
04/12/2019,6247,20.3
05/12/2019,6247,20.1
06/12/2019,6247,18
07/12/2019,6247,17.5
08/12/2019,6247,17.5
09/12/2019,6247,17.6
10/12/2019,6247,19.1
11/12/2019,6247,21.2
12/12/2019,6247,19.1
13/12/2019,6247,15.8
14/12/2019,6247,17.3
15/12/2019,6247,16.8
16/12/2019,6247,17.9
17/12/2019,6247,18
18/12/2019,6247,19.9
19/12/2019,6247,21.5
20/12/2019,6247,22.9
21/12/2019,6247,21.3
22/12/2019,6247,21
23/12/2019,6247,19.4
24/12/2019,6247,19.7
25/12/2019,6247,15.2
26/12/2019,6247,13
27/12/2019,6247,11.8
28/12/2019,6247,11.4
29/12/2019,6247,16.9
30/12/2019,6247,16.7
31/12/2019,6247,15.3
01/01/2017,21,16.5
02/01/2017,21,15.2
03/01/2017,21,17.7
04/01/2017,21,17.3
05/01/2017,21,18.2
06/01/2017,21,21.3
07/01/2017,21,18
08/01/2017,21,16.1
09/01/2017,21,15.4
10/01/2017,21,17.4
11/01/2017,21,17.6
12/01/2017,21,17.8
13/01/2017,21,17.6
14/01/2017,21,15.9
15/01/2017,21,16.6
16/01/2017,21,16.7
17/01/2017,21,19.8
18/01/2017,21,20.1
19/01/2017,21,18.1
20/01/2017,21,17.9
21/01/2017,21,17.2
22/01/2017,21,17.3
23/01/2017,21,17.6
24/01/2017,21,21.9
25/01/2017,21,20.9
26/01/2017,21,18
27/01/2017,21,15.5
28/01/2017,21,11.4
29/01/2017,21,13.9
30/01/2017,21,15.5
31/01/2017,21,14.5
01/02/2017,21,11.3
02/02/2017,21,13.9
03/02/2017,21,15.5
04/02/2017,21,16
05/02/2017,21,17.8
06/02/2017,21,18.2
07/02/2017,21,23.6
08/02/2017,21,22.3
09/02/2017,21,18.4
10/02/2017,21,18.6
11/02/2017,21,18.7
12/02/2017,21,16.5
13/02/2017,21,15.7
14/02/2017,21,15.3
15/02/2017,21,13.8
16/02/2017,21,13
17/02/2017,21,14.3
18/02/2017,21,16.2
19/02/2017,21,20.2
20/02/2017,21,19.5
21/02/2017,21,17.1
22/02/2017,21,16.2
23/02/2017,21,18.3
24/02/2017,21,18.2
25/02/2017,21,20.9
26/02/2017,21,21.3
27/02/2017,21,22
28/02/2017,21,24.4
01/03/2017,21,22.8
02/03/2017,21,19.2
03/03/2017,21,17
04/03/2017,21,18.3
05/03/2017,21,18
06/03/2017,21,21.8
07/03/2017,21,19.9
08/03/2017,21,18.9
09/03/2017,21,29.1
10/03/2017,21,23.8
11/03/2017,21,18.6
12/03/2017,21,23.4
13/03/2017,21,18.3
14/03/2017,21,18.3
15/03/2017,21,17.3
16/03/2017,21,17.4
17/03/2017,21,16.9
18/03/2017,21,17.7
19/03/2017,21,18.3
20/03/2017,21,18.5
21/03/2017,21,18.5
22/03/2017,21,18.7
23/03/2017,21,20.2
24/03/2017,21,19.7
25/03/2017,21,19.4
26/03/2017,21,20
27/03/2017,21,18.8
28/03/2017,21,19.3
29/03/2017,21,21.1
30/03/2017,21,29.3
31/03/2017,21,20.8
01/04/2017,21,20.3
02/04/2017,21,19.1
03/04/2017,21,19.9
04/04/2017,21,22.2
05/04/2017,21,31.5
06/04/2017,21,28.2
07/04/2017,21,20.2
08/04/2017,21,19.7
09/04/2017,21,19.9
10/04/2017,21,20.2
11/04/2017,21,21.5
12/04/2017,21,29.7
13/04/2017,21,29.2
14/04/2017,21,20.5
15/04/2017,21,20.7
16/04/2017,21,21.2
17/04/2017,21,21.2
18/04/2017,21,22.5
19/04/2017,21,21.5
20/04/2017,21,21.8
21/04/2017,21,35.7
22/04/2017,21,39.3
23/04/2017,21,24.6
24/04/2017,21,21.2
25/04/2017,21,21.8
26/04/2017,21,22.5
27/04/2017,21,25.1
28/04/2017,21,22.2
29/04/2017,21,22.4
30/04/2017,21,27
01/05/2017,21,23.3
02/05/2017,21,23.7
03/05/2017,21,23.5
04/05/2017,21,23.3
05/05/2017,21,23
06/05/2017,21,23.5
07/05/2017,21,23
08/05/2017,21,25.9
09/05/2017,21,35.5
10/05/2017,21,31.8
11/05/2017,21,24.5
12/05/2017,21,24.3
13/05/2017,21,24.9
14/05/2017,21,27.8
15/05/2017,21,27.8
16/05/2017,21,25.6
17/05/2017,21,25.6
18/05/2017,21,29.1
19/05/2017,21,25.7
20/05/2017,21,24.1
21/05/2017,21,23.2
22/05/2017,21,27.9
23/05/2017,21,24.8
24/05/2017,21,24.6
