date,Air_quality_Code, pm25, pm10, no2, so2
4/17/2018,5,84,54,39,6
4/18/2018,5,84,38,10,1
4/19/2018,5,71,57,5, 
4/20/2018,5,86,36,2, 
4/21/2018,5,64,14,19,2
4/22/2018,5,40,18,18,1
4/23/2018,5,48,34,30,3
4/24/2018,5,69,44,27, 
4/25/2018,5,80,42,32, 
4/26/2018,5,80,37,17, 
4/27/2018,5,59,39,5, 
4/28/2018,5,75,47,31,1
4/29/2018,5,95,47,37,3
4/30/2018,5,87,72,26, 
5/1/2018,5,73,50,24,3
5/2/2018,5,70,75,46,1
5/3/2018,5,99,93,32,2
5/4/2018,5,120,96,4, 
5/5/2018,5,177,49,25,1
5/6/2018,5,98,50,15,1
5/7/2018,5,79,26,17, 
5/8/2018,5,53,23,13, 
5/9/2018,5,55,38,35,2
5/10/2018,5,72,27,7, 
5/11/2018,5,67,25,3, 
5/12/2018,5,57,25,7, 
5/13/2018,5,53,30,11, 
5/14/2018,5,56,26,16,1
5/15/2018,5,62,31,17,3
5/16/2018,5,65,36,37,6
5/17/2018,5,86,36,37,2
5/18/2018,5,65,39,18,2
5/19/2018,5,65,40,17,3
5/20/2018,5,77,39,35,3
5/21/2018,5,71,58,47,3
5/22/2018,5,94,59,11,1
5/23/2018,5,78,53,15,1
5/24/2018,5,96,57,22,2
5/25/2018,5,73,46,14,1
5/26/2018,5,73,38,15, 
5/27/2018,5,70,36,17, 
5/28/2018,5,69,31,12, 
5/29/2018,5,66,30,9, 
5/30/2018,5,65,31,9, 
5/31/2018,5,65,28,11, 
6/1/2018,5,62,25,5, 
6/2/2018,5,56,27,12, 
6/3/2018,5,65,25,7, 
6/4/2018,5,61,25,9, 
6/5/2018,5,63,33,21,1
6/6/2018,5,67,31,16, 
6/7/2018,5,76,33,6, 
6/8/2018,5,73,39,3, 
6/9/2018,5,73,48,12, 
6/10/2018,5,82,26,9, 
6/11/2018,5,53,26,7, 
6/12/2018,5,50,30,12, 
6/13/2018,5,70,26,12, 
6/14/2018,5,61,24,10, 
6/15/2018,5,62,34,22,1
6/16/2018,5,65,26,7, 
6/17/2018,5,53,18,7, 
6/18/2018,5,44,16,9, 
6/19/2018,5,45,14,11, 
6/20/2018,5,45,12,8, 
6/21/2018,5,48,16,5, 
6/22/2018,5,55,18,3, 
6/23/2018,5,53,23,6, 
6/24/2018,5,53,23,5, 
6/25/2018,5,60,28,7, 
6/26/2018,5,68,31,14,2
6/27/2018,5,76,23,9, 
6/28/2018,5,56,19,5, 
6/29/2018,5,46,17,4, 
6/30/2018,5,42,16,13,3
7/1/2018,5,43,16,12,1
7/2/2018,5,49,16,10,1
7/3/2018,5,46,24,6, 
7/4/2018,5,66,34,12, 
7/5/2018,5,75,36,7, 
7/6/2018,5,74,35,6, 
7/7/2018,5,76,34,12,1
7/8/2018,5,75,26,6, 
7/9/2018,5,64,26,7, 
7/10/2018,5,65,21,5, 
7/11/2018,5,55,19,8, 
7/12/2018,5,51,31,5, 
7/13/2018,5,66,33,4, 
7/14/2018,5,69,42,13, 
7/15/2018,5,76,43,11, 
7/16/2018,5,91,30,8, 
7/17/2018,5,70,29,11, 
7/18/2018,5,69,32,13, 
7/19/2018,5,70,27,4, 
7/20/2018,5,59,22,2, 
7/21/2018,5,53,31,5, 
7/22/2018,5,60,34,9, 
7/23/2018,5,64,40,16, 
7/24/2018,5,70,52,21,2
7/25/2018,5,81,20,9, 
7/26/2018,5,46,17,5, 
7/27/2018,5,50,17,3, 
7/28/2018,5,54,18,7, 
7/29/2018,5,53,16,6, 
7/30/2018,5,49,17,9, 
7/31/2018,5,52,16,6, 
8/1/2018,5,54,29,6, 
8/2/2018,5,68,32,4, 
8/3/2018,5,81,29,4, 
8/4/2018,5,72,29,8, 
8/5/2018,5,68,28,7, 
8/6/2018,5,66,26,6, 
8/7/2018,5,65,31,7, 
8/8/2018,5,70,33,8, 
8/9/2018,5,72,26,6, 
8/10/2018,5,65,26,4, 
8/11/2018,5,66,27,12, 
8/12/2018,5,66,30,5, 
8/13/2018,5,59,30,5, 
8/14/2018,5,56,31,6, 
8/15/2018,5,63,27,7, 
8/16/2018,5,60,28,4, 
8/17/2018,5,62,24,2, 
8/18/2018,5,57,29,6,1
8/19/2018,5,60,29,7,2
8/20/2018,5,64,33,13,2
8/21/2018,5,74,30,6,2
8/22/2018,5,69,34,8,2
8/23/2018,5,76,30,7,2
8/24/2018,5,69,21,3,2
8/25/2018,5,64,26,7,2
8/26/2018,5,60,26,7,2
8/27/2018,5,53,23,11,2
8/28/2018,5,60,26,16,4
8/29/2018,5,67,19,9,3
8/30/2018,5,56,18,6,2
8/31/2018,5,50,23,4,2
9/1/2018,5,58,24,9,2
9/2/2018,5,63,36,9,2
9/3/2018,5,72,40,13,2
9/4/2018,5,77,38,12,2
9/5/2018,5,58,34,10,2
9/6/2018,5,62,20,5,2
9/7/2018,5,48,21,3,2
9/8/2018,5,56,21,10,3
9/9/2018,5,57,24,5,3
9/10/2018,5,64,22,10,3
9/11/2018,5,63,30,21,3
9/12/2018,5,76,22,14,3
9/13/2018,5,53,19,6,3
9/14/2018,5,49,18,4,3
9/15/2018,5,46,25,19,5
9/16/2018,5,59,23,20,4
9/17/2018,5,69,23,14,4
9/18/2018,5,67,22,2,3
9/19/2018,5,57,25,9,3
9/20/2018,5,58,24,6,3
9/21/2018,5,63,25,5,3
9/22/2018,5,59,27,12,3
9/23/2018,5,71,28,7,3
9/24/2018,5,65,28,8,3
9/25/2018,5,71,25,10,3
9/26/2018,5,65,24,16,3
9/27/2018,5,64,35,19,8
9/28/2018,5,76,28,18,4
9/29/2018,5,65,45,20,6
9/30/2018,5,67,31,10,4
10/1/2018,5,55,28,18,4
10/2/2018,5,56,28,18,5
10/3/2018,5,59,14,14,3
10/4/2018,5,43,18,10,4
10/5/2018,5,53,24,10,4
10/6/2018,5,64,23,21,4
10/7/2018,5,59,29,21,4
10/8/2018,5,70,26,15,4
10/9/2018,5,68,24,20,4
10/10/2018,5,68,21,13,3
10/11/2018,5,59,21,10,3
10/12/2018,5,56,23,14,4
10/13/2018,5,66,35,25,7
10/14/2018,5,59,40,19,4
10/15/2018,5,59,24,9,3
10/16/2018,5,52,50,14,4
10/17/2018,5,72,143,17,3
10/18/2018,5,135,141,15,3
10/19/2018,5,139,115,13,3
10/20/2018,5,112,76,23,3
10/21/2018,5,90,76,39,5
10/22/2018,5,102,91,34,5
10/23/2018,5,101,82,30,5
10/24/2018,5,101,63,19,4
10/25/2018,5,91,20,5,3
10/26/2018,5,40,14,15,5
10/27/2018,5,41,18,28,15
10/28/2018,5,46,80,29,13
10/29/2018,5,94,68,18,10
10/30/2018,5,83,40,30,10
10/31/2018,5,62,33,32,9
11/1/2018,5,64,27,32,7
11/2/2018,5,69,27,16,6
11/3/2018,5,58,48,24,7
11/4/2018,5,66,20,27,6
11/5/2018,5,62,17,23,6
11/6/2018,5,55,24,30,7
11/7/2018,5,78,24,35,9
11/8/2018,5,69,28,27,5
11/9/2018,5,82,18,23,5
